time_bucket,p95_latency_ms,p99_latency_ms,call_count,HTTP_MCR,HTTP_RT,providerRPC_MCR,providerRPC_RT,cpu_utilization,memory_utilization,active_instances,p95_latency_ms_delta1,p99_latency_ms_delta1,HTTP_MCR_delta1,HTTP_RT_delta1,providerRPC_MCR_delta1,providerRPC_RT_delta1,cpu_utilization_delta1,memory_utilization_delta1,p95_latency_ms_delta2,p99_latency_ms_delta2,HTTP_MCR_delta2,HTTP_RT_delta2,providerRPC_MCR_delta2,providerRPC_RT_delta2,cpu_utilization_delta2,memory_utilization_delta2,p95_latency_ms_delta4,p99_latency_ms_delta4,HTTP_MCR_delta4,HTTP_RT_delta4,providerRPC_MCR_delta4,providerRPC_RT_delta4,cpu_utilization_delta4,memory_utilization_delta4,violation_now,label_next_violation
82,66.0,176.8799999999992,11413,0.6669124428833907,0.6669124428833907,36.4808247286206,15.285637908748093,0.23013918623819155,0.7749770768963221,1259.0,-7.0,-20.159999999999854,-0.024929615277132333,-0.024929615277132333,0.12736960550701326,0.17550685822432222,0.001665985610376508,0.0003291885468390543,-7.0,-23.1200000000008,0.009992678597769977,0.009992678597769977,-0.13316785808842724,0.22672018644460046,-0.0010843946476363775,0.00035267864739363386,-5.0,-6.1200000000008,-0.07288359403320266,-0.07288359403320266,-0.6312351072279654,0.2168729659237787,-0.0012865242439523972,0.0011260469722975675,0,0
83,72.0,179.65999999999985,10535,0.7793009268424684,0.7793009268424684,36.130771776542225,15.114736360011905,0.23284088150989504,0.7750096259560255,1259.0,6.0,2.780000000000655,0.11238848395907775,0.11238848395907775,-0.3500529520783715,-0.1709015487361878,0.002701695271703497,3.254905970340172e-05,-1.0,-17.3799999999992,0.08745886868194541,0.08745886868194541,-0.22268334657135824,0.004605309488134424,0.004367680882080005,0.000361737606542456,-3.0,-12.659999999999854,-0.03698397067921755,-0.03698397067921755,-0.3553812549642572,-0.006983692017316301,0.0030785382587540933,0.0007308472518980924,0,0
84,71.0,189.0,10359,0.5938686708322664,0.5938686708322664,36.138410113846966,15.06468994347093,0.23085401850477746,0.7752290260611876,1259.0,-1.0,9.340000000000146,-0.18543225601020208,-0.18543225601020208,0.007638337304740617,-0.05004641654097597,-0.0019868630051175784,0.00021940010516208197,5.0,12.1200000000008,-0.07304377205112433,-0.07304377205112433,-0.3424146147736309,-0.22094796527716376,0.0007148322665859186,0.0002519491648654837,-2.0,-11.0,-0.06305109345335436,-0.06305109345335436,-0.4755824728620581,0.0057722211674366974,-0.0003695623810504589,0.0006046278122591175,0,0
85,76.0,195.92000000000007,10709,0.8719745111836571,0.8719745111836571,36.423418056658726,15.211075791410929,0.2319309084528959,0.7756443747080347,1259.0,5.0,6.920000000000073,0.27810584035139074,0.27810584035139074,0.28500794281175956,0.14638584793999954,0.0010768899481184424,0.0004153486468471135,4.0,16.26000000000022,0.09267358434118866,0.09267358434118866,0.2926462801165002,0.09633943139902357,-0.000909973056999136,0.0006347487520091954,3.0,-1.1199999999989814,0.18013245302313408,0.18013245302313408,0.06996293354514194,0.10094474088715799,0.003457707825080869,0.0009964863585516515,0,0
86,74.0,184.52000000000044,11049,1.4701070923484416,1.4701070923484416,36.18643102991793,15.282954426442748,0.23668427526044747,0.7756988079042261,1259.0,-2.0,-11.399999999999636,0.5981325811647845,0.5981325811647845,-0.23698702674079897,0.07187863503181902,0.004753366807551562,5.443319619136133e-05,3.0,-4.479999999999563,0.8762384215161753,0.8762384215161753,0.048020916070960595,0.21826448297181855,0.005830256755670005,0.0004697818430384748,8.0,7.640000000001237,0.8031946494650509,0.8031946494650509,-0.2943936987026703,-0.0026834823053452084,0.006545089022255923,0.0007217310079039585,0,0
87,74.0,184.0,11154,0.6494276383696892,0.6494276383696892,36.69780910775748,14.911657076797786,0.23540216038773049,0.7757715564383885,1259.0,0.0,-0.5200000000004366,-0.8206794539787524,-0.8206794539787524,0.5113780778395522,-0.3712973496449621,-0.0012821148727169829,7.274853416239235e-05,-2.0,-11.920000000000073,-0.2225468728139679,-0.2225468728139679,0.2743910510987533,-0.29941871461314307,0.0034712519348345794,0.00012718173035375369,2.0,4.3400000000001455,-0.12987328847277924,-0.12987328847277924,0.5670373312152535,-0.2030792832141195,0.0025612788778354434,0.0007619304823629491,0,0
88,71.0,203.0,11461,0.9114212988655459,0.9114212988655459,36.57108154620069,15.515233150773367,0.23060814060327087,0.7761608270352752,1259.0,-3.0,19.0,0.2619936604958567,0.2619936604958567,-0.1267275615567911,0.6035760739755816,-0.004794019784459619,0.00038927059688675936,-3.0,18.479999999999563,-0.5586857934828957,-0.5586857934828957,0.38465051628276115,0.23227872433061947,-0.006076134657176602,0.0004620191310491517,0.0,14.0,0.31755262803327955,0.31755262803327955,0.43267143235372174,0.450543207302438,-0.00024587790150659705,0.0009318009740876265,0,0
89,69.0,196.0,11383,0.7956613052583127,0.7956613052583127,37.146789780248874,15.394771941367603,0.230221334952995,0.7761041830227998,1259.0,-2.0,-7.0,-0.11575999360723321,-0.11575999360723321,0.5757082340481858,-0.12046120940576444,-0.00038680565027587877,-5.664401247540418e-05,-5.0,12.0,0.1462336668886235,0.1462336668886235,0.44898067249139473,0.4831148645698171,-0.005180825434735498,0.0003326265844113552,-7.0,0.07999999999992724,-0.07631320592534441,-0.07631320592534441,0.723371723590148,0.18369614995667405,-0.0017095734999009182,0.00045980831476510886,0,0
90,72.0,203.0,12901,0.8488859653239527,0.8488859653239527,38.7965713529256,15.457068497663672,0.23615901773908213,0.7764086398555704,1259.0,3.0,7.0,0.05322466006563997,0.05322466006563997,1.64978157267673,0.06229655629606867,0.0059376827860871395,0.0003044568327705832,1.0,0.0,-0.06253533354159324,-0.06253533354159324,2.225489806724916,-0.05816465310969576,0.005550877135811261,0.00024781282029517904,-2.0,18.479999999999563,-0.621221127024489,-0.621221127024489,2.610140323007677,0.1741140712209237,-0.000525257521365341,0.0007098319513443307,0,0
91,69.0,200.6299999999992,13638,0.6680045395533293,0.6680045395533293,37.80935266084194,15.331336796729131,0.23399167879479374,0.776595364684998,1259.0,-3.0,-2.3700000000008004,-0.18088142577062338,-0.18088142577062338,-0.9872186920836654,-0.12573170093454067,-0.0021673389442883884,0.00018672482942760915,0.0,4.6299999999992,-0.1276567657049834,-0.1276567657049834,0.6625628805930646,-0.063435144638472,0.003770343841798751,0.0004911816621981924,-5.0,16.6299999999992,0.018576901183640082,0.018576901183640082,1.1115435530844593,0.4196797199313451,-0.0014104815929367465,0.0008238082466095475,0,0
92,72.0,237.0,12228,0.7154652622976689,0.7154652622976689,37.24741196716971,15.038307850399017,0.23126293971123865,0.7764645945561889,1259.0,3.0,36.3700000000008,0.047460722744339656,0.047460722744339656,-0.5619406936722271,-0.29302894633011434,-0.0027287390835550873,-0.0001307701288091323,0.0,34.0,-0.13342070302628373,-0.13342070302628373,-1.5491593857558925,-0.418760647264655,-0.004896078027843476,5.595470061847685e-05,1.0,34.0,-0.19595603656787697,-0.19595603656787697,0.6763304209690233,-0.47692530037435077,0.0006547991079677851,0.0003037675209136559,0,0
93,74.0,207.0,11197,0.6070756597636201,0.6070756597636201,37.17918983320095,15.254468932532047,0.23062710282464724,0.7769075697428466,1259.0,2.0,-30.0,-0.10838960253404883,-0.10838960253404883,-0.06822213396876009,0.21616108213303065,-0.0006358368865914121,0.0004429751866577014,5.0,6.3700000000008,-0.06092887978970918,-0.06092887978970918,-0.6301628276409872,-0.07686786419708369,-0.0033645759701464995,0.0003122050578485691,5.0,11.0,-0.1885856454946926,-0.1885856454946926,0.032400052952077374,-0.1403030088355557,0.0004057678716522517,0.0008033867200467615,0,0
94,75.0,213.0,11171,0.6466784952641078,0.6466784952641078,37.40214455917394,15.263448568407165,0.2292147950305937,0.7768468167499667,1259.0,1.0,6.0,0.03960283550048771,0.03960283550048771,0.22295472597298982,0.008979635875117964,-0.0014123077940535467,-6.075299287988667e-05,3.0,-24.0,-0.06878676703356112,-0.06878676703356112,0.15473259200422973,0.2251407180081486,-0.002048144680644959,0.00038222219377781474,3.0,10.0,-0.20220747005984485,-0.20220747005984485,-1.3944267937516628,-0.1936199292565064,-0.0069442227084884345,0.0004381768943962916,0,0
95,75.0,212.0,10939,0.7529044662150022,0.7529044662150022,38.25663224781572,14.908168725070865,0.22987978014385235,0.7768669603740156,1259.0,0.0,-1.0,0.10622597095089437,0.10622597095089437,0.8544876886417825,-0.3552798433362998,0.0006649851132586593,2.0143624048896136e-05,1.0,5.0,0.14582880645138208,0.14582880645138208,1.0774424146147723,-0.34630020746118184,-0.0007473226807948874,-4.060936883099053e-05,6.0,11.3700000000008,0.0848999266616729,0.0848999266616729,0.4472795869737851,-0.42316807165826553,-0.004111898650941387,0.0002715956890175786,0,0
96,77.0,183.67000000000007,10734,0.6978531646133961,0.6978531646133961,37.78568308181096,15.131186836414058,0.22926387457221645,0.777335207361944,1259.0,2.0,-28.329999999999927,-0.055051301601606095,-0.055051301601606095,-0.47094916600476466,0.22301811134319216,-0.0006159055716359052,0.00046824698792835573,2.0,-29.329999999999927,0.05117466934928827,0.05117466934928827,0.3835385226370178,-0.13226173199310765,4.9079541622754075e-05,0.0004883906119772519,5.0,-53.32999999999993,-0.017612097684272854,-0.017612097684272854,0.5382711146412476,0.09287898601504097,-0.0019990651390222047,0.0008706128057550666,0,0
97,71.0,199.86000000000058,11215,0.7942829957327217,0.7942829957327217,37.9296200688377,14.977275787134465,0.22879184524489285,0.7769374406176772,1259.0,-6.0,16.19000000000051,0.09642983111932557,0.09642983111932557,0.1439369870267413,-0.15391104927959276,-0.0004720293273235976,-0.0003977667442667254,-4.0,-12.139999999999418,0.041378529517719476,0.041378529517719476,-0.32701217897802337,0.0691070620635994,-0.0010879348989595028,7.04802436616303e-05,-3.0,-7.139999999999418,0.18720733596910155,0.18720733596910155,0.7504302356367489,-0.27719314539758244,-0.0018352575797543902,2.987087483063977e-05,0,0
98,69.0,213.0,11478,0.66115911465257,0.66115911465257,37.74480407731003,15.465319209089621,0.23026607946854968,0.7772194659359594,1259.0,-2.0,13.139999999999418,-0.1331238810801516,-0.1331238810801516,-0.18481599152767103,0.4880434219551564,0.001474234223656834,0.00028202531828214195,-8.0,29.329999999999927,-0.036694049960826036,-0.036694049960826036,-0.04087900450092974,0.3341323726755636,0.0010022048963332364,-0.00011574142598458348,-6.0,0.0,0.014480619388462235,0.014480619388462235,0.3426595181360881,0.20187064068245597,0.0010512844379559905,0.0003726491859926684,0,0
99,76.0,198.0,11461,0.8732555196182377,0.8732555196182377,37.84678978024887,15.153230234544289,0.22911675481117583,0.7772801586140519,1259.0,7.0,-15.0,0.21209640496566762,0.21209640496566762,0.10198570293884046,-0.3120889745453326,-0.001149324657373857,6.0692678092499897e-05,5.0,-1.860000000000582,0.07897252388551601,0.07897252388551601,-0.08283028858883057,0.1759544474098238,0.00032490956628297707,0.00034271799637464184,1.0,-14.0,0.12035105340323549,0.12035105340323549,-0.40984246756685394,0.2450615094734232,-0.0007630253326765257,0.00041319824003627215,0,0
100,73.0,212.03000000000065,11598,0.730108855657249,0.730108855657249,38.28298252581414,15.12379690277357,0.22942953251642398,0.7770484626245839,1259.0,-3.0,14.030000000000655,-0.14314666396098863,-0.14314666396098863,0.4361927455652719,-0.029433331770718496,0.00031277770524815174,-0.00023169598946792824,4.0,-0.9699999999993452,0.06894974100467899,0.06894974100467899,0.5381784485041123,-0.34152230631605107,-0.0008365469521257052,-0.00017100331137542835,-4.0,28.360000000000582,0.03225569104385295,0.03225569104385295,0.4972994440031826,-0.007389933640487456,0.00016565794420753122,-0.0002867447373600118,0,0
101,73.35000000000036,197.0699999999997,11894,0.9794760006060956,0.9794760006060956,40.28498146677257,14.478619798958066,0.23128983543173445,0.7776177387752639,1259.0,0.3500000000003638,-14.960000000000946,0.2493671449488466,0.2493671449488466,2.00199894095843,-0.6451771038155041,0.0018603029153104744,0.0005692761506799204,-2.649999999999636,-0.930000000000291,0.10622048098785797,0.10622048098785797,2.4381916865237017,-0.6746104355862226,0.002173080620558626,0.0003375801612119922,2.350000000000364,-2.790000000000873,0.18519300487337398,0.18519300487337398,2.355361397934871,-0.4986559881763988,0.0024979901868416032,0.000680298157586634,0,0
102,79.0,207.0,11960,0.7065856651356996,0.7065856651356996,38.99958300238284,14.943872989824085,0.23043161339702617,0.7772482068317101,1259.0,5.649999999999636,9.930000000000291,-0.272890335470396,-0.272890335470396,-1.2853984643897292,0.4652531908660187,-0.0008582220347082836,-0.00036953194355371366,6.0,-5.030000000000655,-0.023523190521549386,-0.023523190521549386,0.7166004765687006,-0.1799239129494854,0.0010020808806021908,0.00019974420712620677,10.0,-6.0,0.0454265504831296,0.0454265504831296,1.254778925072813,-0.5214462192655365,0.00016553392847648563,2.8740895750778428e-05,0,0
103,79.0,210.8600000000024,11839,0.6657354387521504,0.6657354387521504,39.140005295207835,15.295863954952965,0.2309189724022095,0.7773499317449459,1259.0,0.0,3.860000000002401,-0.04085022638354929,-0.04085022638354929,0.14042229282499363,0.3519909651288806,0.00048735900518331876,0.00010172491323579003,5.649999999999636,13.790000000002692,-0.3137405618539453,-0.3137405618539453,-1.1449761715647355,0.8172441559948993,-0.00037086302952496486,-0.00026780703031792363,3.0,12.860000000002401,-0.2075200808660873,-0.2075200808660873,1.2932155149589661,0.14263372040867672,0.0018022175910336613,6.977313089406856e-05,0,0
104,74.0,197.22999999999956,12678,0.7698120361504881,0.7698120361504881,39.54242785279322,15.199531677955372,0.23138699298647847,0.7778283088712866,1259.0,-5.0,-13.630000000002838,0.10407659739833774,0.10407659739833774,0.4024225575853819,-0.09633227699759317,0.00046802058426897997,0.00047837712634068996,-5.0,-9.770000000000437,0.06322637101478845,0.06322637101478845,0.5428448504103756,0.25565868813128745,0.0009553795894522987,0.00058010203957648,1.0,-14.800000000001091,0.039703180493239065,0.039703180493239065,1.2594453269790762,0.07573477518180205,0.0019574604700544895,0.0007798462467026868,0,0
105,67.0,198.0,12649,0.8411386475499256,0.8411386475499256,40.35514958962139,15.471490064892684,0.24287499416733893,0.7774953080890101,1259.0,-7.0,0.7700000000004366,0.07132661139943752,0.07132661139943752,0.8127217368281734,0.2719583869373121,0.011488001180860463,-0.00033300078227649355,-12.0,-12.860000000002401,0.17540320879777527,0.17540320879777527,1.2151442944135553,0.17562610993971894,0.011956021765129443,0.00014537634406419642,-6.350000000000364,0.930000000000291,-0.13833735305617,-0.13833735305617,0.07016812284881979,0.9928702659346182,0.011585158735604478,-0.00012243068625372722,0,0
106,80.0,217.0,12765,0.6726171388032843,0.6726171388032843,39.844069367222666,15.142584542767683,0.2403102452308275,0.7779600753776604,1259.0,13.0,19.0,-0.1685215087466413,-0.1685215087466413,-0.511080222398725,-0.3289055221250017,-0.0025647489365114295,0.0004647672886503029,6.0,19.770000000000437,-0.09719489734720377,-0.09719489734720377,0.3016415144294484,-0.05694713518768957,0.008923252244349034,0.00013176650637380938,1.0,10.0,-0.033968526332415316,-0.033968526332415316,0.844486364839824,0.19871155294359788,0.009878631833801332,0.0007118685459502894,0,0
107,83.0,218.0,12422,0.7613628351681582,0.7613628351681582,40.34521445591739,15.276482324673259,0.2348765684469616,0.7778289952478871,1259.0,3.0,1.0,0.08874569636487384,0.08874569636487384,0.5011450886947273,0.133897781905576,-0.005433676783865915,-0.00013108012977336436,16.0,20.0,-0.07977581238176745,-0.07977581238176745,-0.009935133703997678,-0.19500774021942568,-0.007998425720377345,0.00033368715887693856,4.0,7.139999999997599,0.09562739641600781,0.09562739641600781,1.2052091607095576,-0.01938163027970674,0.003957596044752099,0.000479063502941135,0,0
108,75.0,218.36000000000058,12983,0.7452015544513703,0.7452015544513703,40.423378342599946,15.380530281558121,0.23403919195097211,0.7778080370428072,1259.0,-8.0,0.3600000000005821,-0.016161280716787907,-0.016161280716787907,0.07816388668255314,0.10404795688486246,-0.0008373764959894725,-2.095820507985735e-05,-5.0,1.360000000000582,0.07258441564808593,0.07258441564808593,0.5793089753772804,0.23794573879043845,-0.0062710532798553875,-0.0001520383348532217,1.0,21.13000000000102,-0.024610481699117837,-0.024610481699117837,0.8809504898067289,0.1809986036027489,0.002652198964493646,-2.0271828479412335e-05,0,0
109,78.59999999999854,214.0,12709,0.6387358950796734,0.6387358950796734,40.48085120465978,15.283870716165175,0.2333884275308013,0.7783758516251047,1259.0,3.599999999998545,-4.360000000000582,-0.10646565937169683,-0.10646565937169683,0.05747286205983215,-0.09665956539294562,-0.0006507644201708129,0.0005678145822974878,-4.400000000001455,-4.0,-0.12262694008848474,-0.12262694008848474,0.1356367487423853,0.007388391491916835,-0.0014881409161602854,0.0005468563772176305,11.599999999998545,16.0,-0.2024027524702522,-0.2024027524702522,0.12570161503838762,-0.18761934872750885,-0.00948656663653763,0.000880543536094569,0,0
110,74.0,203.67999999999847,12945,0.5606414312222375,0.5606414312222375,41.09968890653958,15.385217700469683,0.23394433189941286,0.7779950398694342,1259.0,-4.599999999998545,-10.320000000001528,-0.0780944638574359,-0.0780944638574359,0.618837701879805,0.10134698430450761,0.0005559043686115539,-0.00038081175567050707,-1.0,-14.68000000000211,-0.18456012322913273,-0.18456012322913273,0.6763105639396372,0.004687418911561991,-9.486005155925903e-05,0.00018700282662698076,-6.0,-13.320000000001528,-0.1119757075810468,-0.1119757075810468,1.2556195393169176,0.24263315770200045,-0.0063659133314146465,3.496449177375904e-05,0,0
111,74.0,213.0,13450,0.7807135219881016,0.7807135219881016,40.801555467302094,15.277201716371156,0.23472442629924625,0.7782682714431981,1259.0,0.0,9.320000000001528,0.2200720907658641,0.2200720907658641,-0.29813343923748903,-0.10801598409852708,0.0007800943998333976,0.00027323157376391016,-4.599999999998545,-1.0,0.1419776269084282,0.1419776269084282,0.320704262642316,-0.00666899979401947,0.0013359987684449515,-0.0001075801819065969,-9.0,-5.0,0.019350686819943452,0.019350686819943452,0.4563410113847013,0.0007193916978973647,-0.00015214214771533396,0.00043927619531103357,0,0
112,71.0,194.95999999999913,12953,0.678060138196667,0.678060138196667,41.20814138204924,15.178389083932288,0.23369061687193873,0.7784995305528709,1259.0,-3.0,-18.040000000000873,-0.10265338379143463,-0.10265338379143463,0.4065859147471471,-0.09881263243886806,-0.0010338094273075193,0.00023125910967281005,-3.0,-8.719999999999345,0.11741870697442947,0.11741870697442947,0.10845247550965809,-0.20682861653739515,-0.0002537150274741218,0.0005044906834367202,-4.0,-23.400000000001455,-0.06714141625470327,-0.06714141625470327,0.7847630394492953,-0.20214119762583316,-0.0003485750790333808,0.000691493510063701,0,0
113,72.0,195.0,13420,0.756332251844028,0.756332251844028,41.100774424146145,15.653320107401585,0.23354412165212443,0.7782498505306774,1259.0,1.0,0.040000000000873115,0.07827211364736097,0.07827211364736097,-0.10736695790309625,0.4749310234692974,-0.00014649521981430214,-0.00024968002219349916,-2.0,-18.0,-0.024381270144073652,-0.024381270144073652,0.29921895684405087,0.3761183910304293,-0.0011803046471218215,-1.8420912520689114e-05,-6.599999999998545,-19.0,0.11759635676435454,0.11759635676435454,0.6199232194863669,0.36944939123640985,0.00015569412132312999,-0.00012600109442728602,0,0
114,71.0,225.6299999999992,13338,0.6924862616983996,0.6924862616983996,41.04406936722266,15.160025484424155,0.23112241949412243,0.7786244758071172,1259.0,-1.0,30.6299999999992,-0.06384599014562842,-0.06384599014562842,-0.05670505692348371,-0.4932946229774302,-0.002421702158001998,0.0003746252764398328,0.0,30.670000000000073,0.014426123501732557,0.014426123501732557,-0.16407201482657996,-0.018363599508132822,-0.0025681973778163003,0.00012494525424633363,-3.0,21.950000000000728,0.13184483047616202,0.13184483047616202,-0.05561953931692187,-0.22519221604552797,-0.002821912405290422,0.0006294359376830538,0,0
115,76.0,221.0,13359,0.6174415776519928,0.6174415776519928,41.88627879269261,15.227449744086185,0.2345694678022524,0.7784421173138122,1259.0,5.0,-4.6299999999992,-0.07504468404640674,-0.07504468404640674,0.8422094254699459,0.06742425966202958,0.003447048308129974,-0.00018235849330505705,4.0,26.0,-0.13889067419203516,-0.13889067419203516,0.7855043685464622,-0.4258703633154006,0.001025346150127976,0.00019226678313477574,2.0,8.0,-0.1632719443361088,-0.1632719443361088,1.084723325390513,-0.0497519722849713,-0.00015495849699384556,0.00017384587061408663,0,0
116,68.0,189.0,13432,0.7179849235489948,0.7179849235489948,41.67162430500397,15.099131341640428,0.23639003355695115,0.7785546011731584,1259.0,-8.0,-32.0,0.10054334589700198,0.10054334589700198,-0.21465448768864093,-0.12831840244575687,0.0018205657546987442,0.00011248385934625738,-3.0,-36.6299999999992,0.02549866185059524,0.02549866185059524,0.627554937781305,-0.06089414278372729,0.005267614062828718,-6.987463395879967e-05,-3.0,-5.959999999999127,0.039924785352327796,0.039924785352327796,0.46348292295472504,-0.07925774229186011,0.002699416685012418,5.5070620287533956e-05,0,0
117,75.84999999999854,195.17000000000007,12984,0.6545184890427943,0.6545184890427943,41.85012576118613,15.149724421323826,0.23308557349756512,0.7788481301405394,1259.0,7.849999999998545,6.170000000000073,-0.06346643450620049,-0.06346643450620049,0.17850145618216118,0.050593079683398656,-0.003304460059386033,0.000293528967380996,-0.1500000000014552,-25.829999999999927,0.03707691139080149,0.03707691139080149,-0.03615303150647975,-0.07772532276235822,-0.0014838943046872888,0.00040601282672725336,3.849999999998545,0.17000000000007276,-0.10181376280123366,-0.10181376280123366,0.7493513370399825,-0.5035956860777588,-0.00045854815455931286,0.0005982796098620291,0,0
118,77.0,219.0,13383,0.5507487329031762,0.5507487329031762,41.82501985702939,15.273470965708356,0.23455152494919257,0.7785889182988379,1259.0,1.1500000000014552,23.829999999999927,-0.10376975613961814,-0.10376975613961814,-0.025105904156738745,0.12374654438452914,0.0014659514516274508,-0.0002592118417015232,9.0,30.0,-0.16723619064581863,-0.16723619064581863,0.15339555202542243,0.1743396240679278,-0.0018385086077585822,3.431712567947276e-05,6.0,-6.6299999999992,-0.1417375287952234,-0.1417375287952234,0.7809504898067274,0.11344548128420051,0.003429105455070136,-3.555750827932691e-05,0,0
119,78.0,202.26000000000022,13575,0.5678546512448283,0.5678546512448283,42.522696584590946,15.56116419087028,0.23118190489761564,0.7788224296024434,1259.0,1.0,-16.73999999999978,0.017105918341652093,0.017105918341652093,0.6976767275615572,0.28769322516192375,-0.003369620051576927,0.00023351130360549366,2.150000000001455,7.0900000000001455,-0.08666383779796605,-0.08666383779796605,0.6725708234048184,0.4114397695464529,-0.0019036685999494762,-2.5700538096029568e-05,2.0,-18.73999999999978,-0.049586926407164555,-0.049586926407164555,0.6364177918983387,0.3337144467840947,-0.003387562904636765,0.0003803122886312238,0,0
120,73.0,218.0,14551,0.7633112004313188,0.7633112004313188,44.32473523960815,15.939902050200727,0.24113336941253993,0.7790766183680443,1259.0,-5.0,15.739999999999782,0.19545654918649058,0.19545654918649058,1.8020386550172063,0.3787378593304478,0.00995146451492429,0.00025418876560090453,-4.0,-1.0,0.21256246752814267,0.21256246752814267,2.4997153825787635,0.6664310844923715,0.006581844463347364,0.0004877000692063982,5.0,29.0,0.045326276882324046,0.045326276882324046,2.653110934604186,0.8407707085602993,0.004743335855588782,0.000522017194885871,0,0
121,77.0,215.0,14175,0.7838417911376451,0.7838417911376451,43.2417791898332,15.512924201546648,0.24065830438611008,0.77898456616663,1259.0,4.0,-3.0,0.020530590706326235,0.020530590706326235,-1.0829560497749497,-0.4269778486540794,-0.00047506502642985504,-9.205220141428327e-05,-1.0,12.739999999999782,0.21598713989281682,0.21598713989281682,0.7190826052422565,-0.048239989323631605,0.009476399488494436,0.00016213656418662126,1.1500000000014552,19.829999999999927,0.12932330209485077,0.12932330209485077,1.391653428647075,0.3631997802228213,0.00757273088854496,0.0001364360260905917,0,0
122,74.0,215.0,13502,0.6629336781777709,0.6629336781777709,43.30573206248345,15.428779239919809,0.2384508465307893,0.7791713340780487,1259.0,-3.0,0.0,-0.12090811295987414,-0.12090811295987414,0.06395287265024763,-0.08414496162683882,-0.0022074578553207824,0.00018676791141869487,1.0,-3.0,-0.1003775222535479,-0.1003775222535479,-1.0190031771247021,-0.5111228102809182,-0.0026825228817506375,9.471571000441159e-05,-3.0,-4.0,0.11218494527459477,0.11218494527459477,1.4807122054540613,0.15530827421145332,0.0038993215815967264,0.0005824157792108098,0,0
123,72.0,204.0,12886,0.9814639674395675,0.9814639674395675,43.03024225575854,15.700282945213777,0.24000216956023934,0.779210898400868,1259.0,-2.0,-11.0,0.3185302892617966,0.3185302892617966,-0.27548980672491297,0.27150370529396817,0.0015513230294500469,3.9564322819263253e-05,-5.0,-11.0,0.19762217630192247,0.19762217630192247,-0.21153693407466534,0.18735874366712935,-0.0006561348258707356,0.00022633223423795812,-6.0,1.7399999999997817,0.4136093161947393,0.4136093161947393,0.5075456711675912,0.13911875434349774,0.0088202646626237,0.0003884687984245794,0,0
124,78.0,212.0,13136,0.7676325264848798,0.7676325264848798,42.44934471803018,15.624926300070326,0.23956298023740946,0.7792704798476482,1259.0,6.0,8.0,-0.21383144095468776,-0.21383144095468776,-0.5808975377283545,-0.07535664514345086,-0.00043918932282988044,5.9581446780199165e-05,4.0,-3.0,0.10469884830710885,0.10469884830710885,-0.8563873444532675,0.1961470601505173,0.0011121337066201664,9.914576959946242e-05,5.0,-6.0,0.004321326053560948,0.004321326053560948,-1.8753905215779696,-0.3149757501304009,-0.001570389175130471,0.000193861479603874,0,0
125,76.69999999999891,199.0,12707,0.9143071432951456,0.9143071432951456,43.27128673550437,15.692993322653809,0.2531104103786151,0.7795972258823083,1259.0,-1.3000000000010914,-13.0,0.14667461681026583,0.14667461681026583,0.8219420174741856,0.06806702258348274,0.01354743014120563,0.000326746034660097,4.699999999998909,-5.0,-0.06715682414442192,-0.06715682414442192,0.2410444797458311,-0.007289622559968123,0.01310824081837575,0.00038632748144029616,-0.3000000000010914,-16.0,0.13046535215750055,0.13046535215750055,0.029507545671165758,0.18006912110716122,0.012452105992505014,0.0006126597156782543,0,0
126,79.0,196.0,12702,0.7542321596398381,0.7542321596398381,42.28365104580355,15.569205937327332,0.2494132894377138,0.7794541496431383,1259.0,2.3000000000010914,-3.0,-0.16007498365530748,-0.16007498365530748,-0.9876356897008165,-0.1237873853264766,-0.0036971209409012995,-0.00014307623916998136,1.0,-16.0,-0.013400366845041645,-0.013400366845041645,-0.1656936722266309,-0.055720362742993856,0.00985030920030433,0.00018366979549011564,5.0,-19.0,0.0912984814620672,0.0912984814620672,-1.0220810166798984,0.14042669740752345,0.010962442906924497,0.00028281556508957806,0,1
127,92.0,245.85000000000036,13216,0.7635866373253947,0.7635866373253947,42.13322742917659,15.80289021447091,0.2530453463003279,0.779475392852159,1259.0,13.0,49.850000000000364,0.009354477685556528,0.009354477685556528,-0.15042361662695924,0.23368427714357765,0.003632056862614086,2.1243209020749276e-05,15.300000000001091,46.850000000000364,-0.15072050596975095,-0.15072050596975095,-1.1380593063277757,0.10989689181710105,-6.506407828721361e-05,-0.00012183303014923208,20.0,41.850000000000364,-0.21787733011417287,-0.21787733011417287,-0.8970148265819446,0.10260726925713293,0.013043176740088536,0.0002644944512910641,1,0
128,73.0,203.65999999999985,13618,0.7366066086982437,0.7366066086982437,41.96911570029124,15.642047699469149,0.2396696075871052,0.779759129235629,1259.0,-19.0,-42.19000000000051,-0.026980028627150987,-0.026980028627150987,-0.1641117288853522,-0.16084251500176094,-0.013375738713222673,0.0002837363834699014,-6.0,7.6599999999998545,-0.01762555094159446,-0.01762555094159446,-0.31453534551231144,0.0728417621418167,-0.009743681850608588,0.00030497959249065065,-5.0,-8.340000000000146,-0.031025917786636104,-0.031025917786636104,-0.48022901773894233,0.017121399398822845,0.00010662734969574261,0.0004886493879807663,0,0
