time_bucket,p95_latency_ms,p99_latency_ms,call_count,HTTP_MCR,HTTP_RT,providerRPC_MCR,providerRPC_RT,cpu_utilization,memory_utilization,active_instances,p95_latency_ms_delta1,p99_latency_ms_delta1,HTTP_MCR_delta1,HTTP_RT_delta1,providerRPC_MCR_delta1,providerRPC_RT_delta1,cpu_utilization_delta1,memory_utilization_delta1,p95_latency_ms_delta2,p99_latency_ms_delta2,HTTP_MCR_delta2,HTTP_RT_delta2,providerRPC_MCR_delta2,providerRPC_RT_delta2,cpu_utilization_delta2,memory_utilization_delta2,p95_latency_ms_delta4,p99_latency_ms_delta4,HTTP_MCR_delta4,HTTP_RT_delta4,providerRPC_MCR_delta4,providerRPC_RT_delta4,cpu_utilization_delta4,memory_utilization_delta4,violation_now,label_next_violation
42,453.0,519.0,38972.0,148.13435701603146,148.13435701603146,22.130038126361654,187.40125415615185,0.3560397555615373,0.7343782183550132,306.0,-6.0,-8.0,0.8868187702424848,0.8868187702424848,-0.07415577342047897,-0.6321032078588189,0.009149774519676579,7.87758692539775e-05,-4.0,-5.290000000000873,0.1272169908985461,0.1272169908985461,-0.1256808278867112,-0.7640684936928608,0.0050073000057255235,1.1924975210630961e-05,-1.0,-3.0,0.7990889387592404,0.7990889387592404,0.01492374727668988,0.10766835817918263,0.004979285860291449,3.1041862257552566e-05,0,0
43,453.0,522.0,38897.0,147.66213575770576,147.66213575770576,22.212254901960783,188.18000402423655,0.34672081724656467,0.7343897520265336,306.0,0.0,3.0,-0.4722212583257033,-0.4722212583257033,0.08221677559912877,0.7787498680847023,-0.009318938314972602,1.1533671520402855e-05,-6.0,-5.0,0.4145975119167815,0.4145975119167815,0.008061002178649801,0.14664666022588335,-0.00016916379529602343,9.030954077438036e-05,-2.0,-1.0,0.21230043409283894,0.21230043409283894,-0.03415032679738417,0.9433107731041446,-0.0013844851085085819,-1.6962165201972468e-05,0,0
44,453.0,526.0,40511.0,147.92893496492954,147.92893496492954,22.259885620915032,188.266559455472,0.34565634557868447,0.7343578951867867,306.0,0.0,4.0,0.2667992072237837,0.2667992072237837,0.04763071895424886,0.08655543123543907,-0.0010644716678802069,-3.1856839746824406e-05,0.0,7.0,-0.20542205110191958,-0.20542205110191958,0.12984749455337763,0.8653052993201413,-0.01038340998285281,-2.032316822642155e-05,-4.0,1.7099999999991269,-0.07820506020337348,-0.07820506020337348,0.00416666666666643,0.10123680562728055,-0.005376109977127286,-8.39819301579059e-06,0,0
45,456.0,522.9199999999983,38409.0,148.4145330739499,148.4145330739499,22.524373638344226,189.1619510493651,0.3464536966036183,0.7343469283252537,306.0,3.0,-3.0800000000017462,0.4855981090203727,0.4855981090203727,0.26448801742919414,0.8953915938930948,0.0007973510249338345,-1.096686153301274e-05,3.0,0.9199999999982538,0.7523973162441564,0.7523973162441564,0.312118736383443,0.9819470251285338,-0.0002671206429463724,-4.2823701279837145e-05,-3.0,-4.080000000001746,1.166994828160938,1.166994828160938,0.3201797385620928,1.1285936853544172,-0.0004362844382423958,4.7485839494543214e-05,0,0
46,454.0,520.0,38504.0,149.2120340986296,149.2120340986296,22.46576797385621,189.5982987558478,0.34781993491556434,0.7343981845852569,306.0,-2.0,-2.9199999999982538,0.7975010246796899,0.7975010246796899,-0.05860566448801663,0.4363477064827066,0.0013662383119460442,5.125626000312966e-05,1.0,-6.0,1.2830991337000626,1.2830991337000626,0.20588235294117752,1.3317393003758013,0.0021635893368798786,4.028939847011692e-05,1.0,1.0,1.077677082598143,1.077677082598143,0.33572984749455514,2.1970445996959427,-0.00821982064597293,1.996623024369537e-05,0,0
47,454.0,521.0,38063.0,149.4516486064591,149.4516486064591,22.415114379084965,189.59930132881382,0.34839298642148653,0.7343463795917179,306.0,0.0,1.0,0.23961450782948646,0.23961450782948646,-0.050653594771244315,0.001002572966029902,0.0005730515059221841,-5.180499353896195e-05,-2.0,-1.9199999999982538,1.0371155325091763,1.0371155325091763,-0.10925925925926094,0.4373502794487365,0.0019392898178682283,-5.487335358322909e-07,1.0,-1.0,1.7895128487533327,1.7895128487533327,0.20285947712418206,1.4192973045772703,0.001672169174921856,-4.3372434815669436e-05,0,0
48,454.0,523.0,38991.0,148.90297277407265,148.90297277407265,22.493246187363834,189.34992173909492,0.34845490131006185,0.7344480981552062,306.0,0.0,2.0,-0.5486758323864365,-0.5486758323864365,0.07813180827886868,-0.24937958971889884,6.191488857532068e-05,0.00010171856348828445,0.0,3.0,-0.30906132455695,-0.30906132455695,0.02747821350762436,-0.24837701675286894,0.0006349663944975048,4.99135699493225e-05,1.0,-3.0,0.9740378091431126,0.9740378091431126,0.23336056644880188,1.0833622836229324,0.0027985557313773834,9.020296841943942e-05,0,0
49,456.0,524.0,38332.0,149.4726500870386,149.4726500870386,22.452832244008714,189.92807328767066,0.34840866998375386,0.7345953984694047,306.0,2.0,1.0,0.5696773129659505,0.5696773129659505,-0.040413943355119386,0.5781515485757325,-4.623132630798832e-05,0.0001473003141985174,2.0,3.0,0.02100148057951401,0.02100148057951401,0.03771786492374929,0.32877195885683363,1.5683562267332363e-05,0.00024901887768680186,0.0,1.0800000000017462,1.0581170130886903,1.0581170130886903,-0.07154139433551165,0.7661222383055701,0.0019549733801355607,0.0002484701441509696,0,0
50,459.0,530.0,38354.0,149.84481799692608,149.84481799692608,22.46781045751634,190.12634115752687,0.3540245532217677,0.734522445536842,306.0,3.0,6.0,0.37216790988748016,0.37216790988748016,0.014978213507625071,0.1982678698562097,0.005615883238013819,-7.295293256270874e-05,5.0,7.0,0.9418452228534306,0.9418452228534306,-0.025435729847494315,0.7764194184319422,0.005569651911705831,7.434738163580867e-05,5.0,10.0,0.6327838982964806,0.6327838982964806,0.0020424836601300456,0.5280424016790732,0.0062046183062033355,0.00012426095158513117,0,0
51,453.0,523.0,39380.0,149.68671156069402,149.68671156069402,22.452696078431373,190.5791892539764,0.3521885270867254,0.7346404228681399,306.0,-6.0,-7.0,-0.15810643623206033,-0.15810643623206033,-0.0151143790849666,0.45284809644954294,-0.0018360261350423013,0.00011797733129792487,-3.0,-1.0,0.21406147365541983,0.21406147365541983,-0.00013616557734152934,0.6511159663057526,0.0037798571029715178,4.502439873521613e-05,-1.0,2.0,0.23506295423493384,0.23506295423493384,0.03758169934640776,0.9798879251625863,0.00379554066523885,0.000294043276422018,0,0
52,455.0,521.0,38030.0,149.89315876808232,149.89315876808232,22.451851851851853,189.37843093211768,0.35699474999516123,0.7347311757185279,306.0,2.0,-2.0,0.20644720738829392,0.20644720738829392,-0.0008442265795203241,-1.2007583218587286,0.004806222908435853,9.0752850387954e-05,-4.0,-9.0,0.048340771156233586,0.048340771156233586,-0.015958605664486925,-0.7479102254091856,0.002970196773393552,0.00020873018168587887,1.0,-2.0,0.9901859940096642,0.9901859940096642,-0.04139433551198124,0.028509193022756563,0.008539848685099383,0.00028307756332168754,0,0
53,455.0,526.2300000000032,36578.0,149.81276007002882,149.81276007002882,22.431427015250545,189.26428936707222,0.34934485440294355,0.7346088909789136,306.0,0.0,5.230000000003201,-0.08039869805350008,-0.08039869805350008,-0.02042483660130756,-0.11414156504545758,-0.0076498955922176815,-0.00012228473961428676,2.0,3.2300000000032014,0.12604850933479383,0.12604850933479383,-0.021269063180827885,-1.3148998869041861,-0.0028436726837818282,-3.1531889226332765e-05,-1.0,2.2300000000032014,0.34010998299021367,0.34010998299021367,-0.021405228758169415,-0.6637839205984335,0.0009361844191896895,1.3492509508883366e-05,0,0
54,457.0,529.0,37111.0,148.89296085305895,148.89296085305895,22.53404139433551,190.1420041207605,0.3476240350027622,0.7347364405971436,306.0,2.0,2.7699999999967986,-0.9197992169698637,-0.9197992169698637,0.10261437908496518,0.8777147536882808,-0.0017208194001813726,0.0001275496182300273,2.0,8.0,-1.0001979150233637,-1.0001979150233637,0.08218954248365762,0.7635731886428232,-0.009370714992399054,5.2648786157405425e-06,-2.0,-1.0,-0.9518571438671302,-0.9518571438671302,0.0662309368191707,0.015662963233637583,-0.006400518219005502,0.0002139950603016194,0,0
55,458.54999999999563,532.0,36670.0,150.4105773613741,150.4105773613741,22.66677559912854,190.4046118387293,0.34955684178040175,0.7347232146482718,306.0,1.5499999999956344,3.0,1.5176165083151432,1.5176165083151432,0.132734204793028,0.2626077179687911,0.001932806777639573,-1.3225948871764537e-05,3.5499999999956344,5.769999999996799,0.5978172913452795,0.5978172913452795,0.23534858387799318,1.140322471657072,0.0002119873774582004,0.00011432366935826277,5.549999999995634,9.0,0.7238658006800733,0.7238658006800733,0.2140795206971653,-0.17457741524711423,-0.002631685306323628,8.279178013193e-05,0,0
56,458.0,521.0,37860.0,150.8192262578969,150.8192262578969,22.490522875816993,191.12419114233816,0.35176478531691746,0.7346726813332083,306.0,-0.5499999999956344,-11.0,0.40864889652280567,0.40864889652280567,-0.17625272331154562,0.7195793036088673,0.0022079435365157107,-5.053331506355008e-05,1.0,-8.0,1.9262654048379488,1.9262654048379488,-0.043518518518517624,0.9821870215776585,0.004140750314155284,-6.375926393531461e-05,3.0,0.0,0.9260674898145851,0.9260674898145851,0.038671023965139995,1.7457602102204817,-0.00522996467824377,-5.849438531957407e-05,0,0
57,456.0,526.0,38874.0,150.7529858732284,150.7529858732284,22.490659041394334,191.51108584877204,0.3522586736003903,0.7347283985989153,306.0,-2.0,5.0,-0.0662403846685038,-0.0662403846685038,0.00013616557734152934,0.38689470643387835,0.0004938882834728542,5.571726570696711e-05,-2.5499999999956344,-6.0,0.3424085118543019,0.3424085118543019,-0.1761165577342041,1.1064740100427457,0.002701831819988565,5.183950643417035e-06,1.0,-0.23000000000320142,0.9402258031995814,0.9402258031995814,0.059232026143789085,2.2467964816998176,0.0029138191974467653,0.0001195076200016798,0,0
58,453.0,520.0,40318.0,150.60836952175157,150.60836952175157,22.55738017429194,190.608029085896,0.34906664221748795,0.734698308903987,306.0,-3.0,-6.0,-0.14461635147682728,-0.14461635147682728,0.06672113289760517,-0.903056762876048,-0.0031920313829023605,-3.0089694928236987e-05,-5.0,-1.0,-0.21085673614533107,-0.21085673614533107,0.0668572984749467,-0.5161620564421696,-0.0026981430994295064,2.5627570778730124e-05,-4.0,-9.0,1.7154086686926178,1.7154086686926178,0.02333877995642908,0.46602496513548886,0.0014426072147257774,-3.813169315658449e-05,0,0
59,455.0,519.0,41573.0,150.5152358735778,150.5152358735778,22.648366013071893,190.6122680568865,0.3499388647505986,0.7347451506423636,306.0,2.0,-1.0,-0.09313364817376169,-0.09313364817376169,0.09098583877995381,0.004238970990513735,0.0008722225331106448,4.684173837654626e-05,-1.0,-7.0,-0.23774999965058896,-0.23774999965058896,0.15770697167755898,-0.8988177918855342,-0.0023198088497917158,1.6752043448309273e-05,-3.5499999999956344,-13.0,0.10465851220371292,0.10465851220371292,-0.01840958605664511,0.20765621815721147,0.00038202297019684917,2.1935994091726307e-05,0,0
60,459.0,525.8700000000026,39714.0,151.65816810439972,151.65816810439972,22.784558823529412,193.37524155691858,0.3550752652768952,0.7347254149274889,306.0,4.0,6.870000000002619,1.1429322308219128,1.1429322308219128,0.1361928104575192,2.762973500032075,0.005136400526296603,-1.9735714874680177e-05,6.0,5.870000000002619,1.049798582648151,1.049798582648151,0.227178649237473,2.7672124710225887,0.006008623059407248,2.7106023501866083e-05,1.0,4.870000000002619,0.83894184650282,0.83894184650282,0.2940359477124197,2.251050414580419,0.0033104799599777412,5.273359428059621e-05,0,0
61,457.0,529.0,39970.0,152.98125916502428,152.98125916502428,22.75392156862745,193.37565938407013,0.35760653701276657,0.7346767841600904,306.0,-2.0,3.1299999999973807,1.323091060624563,1.323091060624563,-0.03063725490196134,0.0004178271515513643,0.0025312717358713654,-4.863076739847205e-05,2.0,10.0,2.4660232914464757,2.4660232914464757,0.10555555555555785,2.7633913271836263,0.007667672262167968,-6.836648227315223e-05,1.0,3.0,2.2282732917958867,2.2282732917958867,0.2632625272331168,1.864573535298092,0.0053478634123762525,-5.1614438824842956e-05,0,0
62,457.0,526.0,41117.0,152.91402977793192,152.91402977793192,22.709340958605665,193.2227112262803,0.35769549806294465,0.7346004559323679,306.0,0.0,-3.0,-0.06722938709236814,-0.06722938709236814,-0.044580610021785816,-0.15294815778983661,8.896105017808242e-05,-7.63282277225219e-05,-2.0,0.12999999999738066,1.2558616735321948,1.2558616735321948,-0.07521786492374716,-0.15253033063828525,0.002620232786049448,-0.00012495899512099395,4.0,6.0,2.305660256180346,2.305660256180346,0.15196078431372584,2.6146821403843035,0.008628855845456695,-9.785297161912787e-05,0,0
63,460.0,525.0,41306.0,152.7335839470787,152.7335839470787,22.648638344226576,192.913685201566,0.3603964164636469,0.734575555215474,306.0,3.0,-1.0,-0.1804458308532162,-0.1804458308532162,-0.06070261437908897,-0.3090260247142851,0.0027009184007022458,-2.4900716893871966e-05,3.0,-4.0,-0.24767521794558434,-0.24767521794558434,-0.10528322440087479,-0.4619741825041217,0.002789879450880328,-0.00010122894461639387,5.0,6.0,2.2183480735008914,2.2183480735008914,0.0002723311546830587,2.3014171446795046,0.010457551713048296,-0.0001695954268895461,0,0
64,457.0,525.0,42315.0,152.27325526922397,152.27325526922397,22.68886165577342,193.5822729313979,0.35237023474395485,0.734667447657367,306.0,-3.0,0.0,-0.46032867785473286,-0.46032867785473286,0.040223311546842666,0.6685877298318985,-0.00802618171969205,9.18924418930045e-05,0.0,-1.0,-0.640774508707949,-0.640774508707949,-0.020479302832246304,0.35956170511761343,-0.0053252633189898035,6.699172499913253e-05,-2.0,-0.8700000000026193,0.6150871648242457,0.6150871648242457,-0.09569716775599346,0.20703137447932818,-0.0027050305329403557,-5.7967270121861425e-05,0,0
65,458.25,528.0,42136.0,153.3440977837271,153.3440977837271,22.58115468409586,193.54729256652564,0.3577991234535456,0.7346383983792822,306.0,1.25,3.0,1.0708425145031413,1.0708425145031413,-0.10770697167755827,-0.03498036487226841,0.00542888870959074,-2.904927808478064e-05,-1.75,3.0,0.6105138366484084,0.6105138366484084,-0.0674836601307156,0.6336073649596301,-0.002597293010101309,6.284316380822386e-05,1.25,-1.0,0.3628386187028241,0.3628386187028241,-0.1727668845315904,0.1716331824555084,0.00019258644077901899,-3.838578080817001e-05,0,0
66,456.0,527.0,44038.0,152.17851289053434,152.17851289053434,22.490958605664485,192.75564726047378,0.3584004395720065,0.7346793981938581,306.0,-2.25,-1.0,-1.1655848931927721,-1.1655848931927721,-0.09019607843137578,-0.791645306051862,0.0006013161184609261,4.0999814575837235e-05,-1.0,2.0,-0.09474237868963087,-0.09474237868963087,-0.19790305010893405,-0.8266256709241304,0.006030204828051666,1.1950536491056596e-05,-1.0,1.0,-0.7355168873975799,-0.7355168873975799,-0.21838235294118036,-0.467063965806517,0.0007049415090618627,7.894226149018913e-05,0,0
67,456.0,527.0,44312.0,151.7803459958705,151.7803459958705,22.566857298474943,192.2164421084921,0.3513559436198976,0.7347702995624418,306.0,0.0,0.0,-0.3981668946638308,-0.3981668946638308,0.07589869281045836,-0.5392051519816903,-0.007044495952108931,9.090136858369569e-05,-2.25,-1.0,-1.563751787856603,-1.563751787856603,-0.014297385620917424,-1.3308504580335523,-0.006443179833648005,0.00013190118315953292,-4.0,2.0,-0.9532379512081945,-0.9532379512081945,-0.08178104575163303,-0.6972430930739222,-0.009040472843749314,0.00019474434696775678,0,0
68,457.0,526.0,43350.0,151.33848573254153,151.33848573254153,22.584449891067536,191.76752181852416,0.352942094594999,0.7347298576161753,306.0,1.0,-1.0,-0.44186026332897654,-0.44186026332897654,0.017592592592592382,-0.4489202899679299,0.001586150975101397,-4.0441946266511763e-05,1.0,-1.0,-0.8400271579928074,-0.8400271579928074,0.09349128540305074,-0.9881254419496202,-0.005458344977007534,5.045942231718392e-05,0.0,1.0,-0.9347695366824382,-0.9347695366824382,-0.10441176470588331,-1.8147511128737506,0.000571859851044132,6.240995880824052e-05,0,0
69,456.0,525.0,43649.0,151.274104776923,151.274104776923,22.453758169934638,191.6498573218144,0.3520157345018243,0.7347868638100967,306.0,-1.0,-1.0,-0.06438095561853174,-0.06438095561853174,-0.13069172113289795,-0.11766449670975021,-0.0009263600931747051,5.700619392146056e-05,0.0,-2.0,-0.5062412189475083,-0.5062412189475083,-0.11309912854030557,-0.5665847866776801,0.0006597908819266918,1.6564247654948794e-05,-2.25,-3.0,-2.0699930068041112,-2.0699930068041112,-0.127396514161223,-1.8974352447112324,-0.005783388951721313,0.00014846543081448171,0,0
70,458.0,527.0,43911.0,151.62629688517558,151.62629688517558,22.54419934640523,192.3407943510992,0.3522977815472249,0.7346623824312796,306.0,2.0,2.0,0.35219210825258074,0.35219210825258074,0.09044117647059124,0.6909370292847825,0.0002820470454006352,-0.00012448137881715393,1.0,1.0,0.287811152634049,0.287811152634049,-0.04025054466230671,0.5732725325750323,-0.00064431304777407,-6.747518489569337e-05,2.0,0.0,-0.5522160053587584,-0.5522160053587584,0.05324074074074403,-0.41485290937458785,-0.006102658024781604,-1.7015762578509452e-05,0,0
71,455.0,519.0,43495.0,151.09311715606447,151.09311715606447,22.470152505446624,190.6647871889449,0.3473172864433363,0.7345752299221513,306.0,-3.0,-8.0,-0.5331797291111116,-0.5331797291111116,-0.07404684095860503,-1.676007162154292,-0.004980495103888594,-8.715250912827432e-05,-1.0,-6.0,-0.18098762085853082,-0.18098762085853082,0.016394335511986213,-0.9850701328695095,-0.0046984480584879584,-0.00021163388794542826,-1.0,-8.0,-0.6872288398060391,-0.6872288398060391,-0.09670479302831936,-1.5516549195471896,-0.004038657176561267,-0.00019506964029047946,0,0
72,456.0,522.5599999999977,43645.0,150.06067836063835,150.06067836063835,22.537227668845315,190.87946836633847,0.3467820025049071,0.7346208711075627,306.0,1.0,3.5599999999976717,-1.032438795426117,-1.032438795426117,0.06707516339869102,0.2146811773935724,-0.0005352839384292207,4.5641185411393614e-05,-2.0,-4.440000000002328,-1.5656185245372285,-1.5656185245372285,-0.0069716775599140135,-1.4613259847607196,-0.005515779042317814,-4.151132371688071e-05,-1.0,-3.4400000000023283,-1.2778073719031795,-1.2778073719031795,-0.04722222222222072,-0.8880534521856873,-0.006160092090091884,-0.00010898650861257408,0,0
73,454.0,523.0,44165.0,150.53371577239017,150.53371577239017,22.532189542483657,191.46153460620897,0.3474981416746467,0.7346313089327096,306.0,-2.0,0.4400000000023283,0.4730374117518181,0.4730374117518181,-0.005038126361657902,0.5820662398704997,0.0007161391697396158,1.0437825146869528e-05,-1.0,4.0,-0.5594013836742988,-0.5594013836742988,0.062037037037033116,0.796747417264072,0.00018085523131039505,5.607901055826314e-05,-2.0,-2.0,-0.7403890045328296,-0.7403890045328296,0.07843137254901933,-0.18832271560543745,-0.004517592827177563,-0.00015555487738716511,0,0
74,451.0,520.0,44682.0,150.9274194508844,150.9274194508844,22.41162854030501,190.8040015261312,0.3492207812467835,0.7345986315627503,306.0,-3.0,-3.0,0.3937036784942336,0.3937036784942336,-0.12056100217864696,-0.6575330800777692,0.0017226395721368082,-3.26773699592664e-05,-5.0,-2.5599999999976717,0.8667410902460517,0.8667410902460517,-0.12559912854030486,-0.07546684020726957,0.002438778741876424,-2.2239544812396872e-05,-7.0,-7.0,-0.6988774342911768,-0.6988774342911768,-0.13257080610021887,-1.5367928249679892,-0.0030770003004413904,-6.375086852927758e-05,0,0
75,452.0,520.4000000000015,41861.0,150.5534776098088,150.5534776098088,22.39708605664488,191.8100847098021,0.3487637982946846,0.7346337881742739,306.0,1.0,0.4000000000014552,-0.3739418410756059,-0.3739418410756059,-0.014542483660129335,1.0060831836709099,-0.0004569829520988944,3.515661152364569e-05,-2.0,-2.599999999998545,0.019761837418627692,0.019761837418627692,-0.1351034858387763,0.34855010359314065,0.0012656566200379138,2.4792415643792864e-06,-3.0,1.4000000000014552,-0.5396395462556711,-0.5396395462556711,-0.07306644880174318,1.1452975208572127,0.0014465118513483088,5.855825212264243e-05,0,0
76,456.0,527.0,41425.0,150.62228046412636,150.62228046412636,22.132843137254902,191.13431775706266,0.3475644095152061,0.7347522728583392,306.0,4.0,6.599999999998545,0.06880285431756761,0.06880285431756761,-0.2642429193899787,-0.6757669527394512,-0.0011993887794785052,0.00011848468406527868,5.0,7.0,-0.3051389867580383,-0.3051389867580383,-0.278785403050108,0.3303162309314587,-0.0016563717315773996,0.00015364129558892436,0.0,4.440000000002328,0.5616021034880134,0.5616021034880134,-0.4043845315904129,0.2548493907241891,0.0007824070102990244,0.0001314017507765275,0,0
77,455.0,527.0,41557.0,149.9074556072204,149.9074556072204,22.018736383442263,190.85598876437282,0.3448989351957603,0.7346693885092642,306.0,-1.0,0.0,-0.714824856905949,-0.714824856905949,-0.11410675381263857,-0.27832899268983624,-0.002665474319445804,-8.288434907499642e-05,3.0,6.599999999998545,-0.6460220025883814,-0.6460220025883814,-0.37834967320261725,-0.9540959454292874,-0.0038648630989243093,3.5600334990282256e-05,1.0,4.0,-0.6262601651697537,-0.6262601651697537,-0.5134531590413935,-0.6055458418361468,-0.0025992064788863956,3.807957655466154e-05,0,0
78,453.0,519.0,41941.0,149.9823411923402,149.9823411923402,21.892238562091503,191.78058233487985,0.3415504134511126,0.7347509120804032,306.0,-2.0,-8.0,0.07488558511977317,0.07488558511977317,-0.12649782135076038,0.9245935705070281,-0.0033485217446477256,8.152357113899722e-05,-3.0,-8.0,-0.6399392717861758,-0.6399392717861758,-0.24060457516339895,0.6462645778171918,-0.00601399606409353,-1.3607779359992023e-06,2.0,-1.0,-0.9450782585442141,-0.9450782585442141,-0.519389978213507,0.9765808087486505,-0.007670367795670929,0.00015228051765292516,0,0
79,453.0,523.5500000000029,41946.0,149.43601733795535,149.43601733795535,21.88254357298475,190.77450082392804,0.341757638277888,0.7349509491639978,306.0,0.0,4.55000000000291,-0.5463238543848377,-0.5463238543848377,-0.009694989106751706,-1.006081510951816,0.00020722482677543175,0.00020003708359461747,-2.0,-3.4499999999970896,-0.4714382692650645,-0.4714382692650645,-0.13619281045751208,-0.08148794044478791,-0.003141296917872294,0.0002815606547336147,1.0,3.150000000001455,-1.1174602718534459,-1.1174602718534459,-0.5145424836601293,-1.0355838858740753,-0.007006160016796603,0.00031716098972389695,0,0
80,457.0,526.0,42293.0,149.10102939171304,149.10102939171304,21.928513071895424,191.05844525440315,0.3462607960593867,0.7349290949067259,306.0,4.0,2.4499999999970896,-0.33498794624230754,-0.33498794624230754,0.04596949891067226,0.28394443047511686,0.004503157781498679,-2.1854257271969324e-05,4.0,7.0,-0.8813118006271452,-0.8813118006271452,0.03627450980392055,-0.7221370804766991,0.004710382608274111,0.00017818282632264815,1.0,-1.0,-1.521251072413321,-1.521251072413321,-0.2043300653594784,-0.07587250265950729,-0.001303613455819419,0.00017682204838664894,0,0
